"article";"img_number";"problem";"bid"
"LO10015953:1981_117:3";"103";"Missing reference in file 2";"UBOE003491"
"LO10015953:1981_117:3";"103";"Missing reference in file 1";"VIAE020080"
"LO10015953:1981_117:3";"103";"Missing reference in file 1";"VIAE020085"
"LO10015953:1981_117:3";"103";"Missing reference in file 1";"DDS1667417"
"LO10015953:1981_117:3";"103";"Missing reference in file 1";"LO10058931"
"LO10015953:1981_117:3";"104";"Missing reference in file 2";"TO00193412"
"LO10015953:1981_117:3";"104";"Missing reference in file 1";"MIL0029102"
"LO10015953:1981_117:3";"104, 105";"Missing page in file 1";""
"LO10015953:1981_117:3";"105";"Missing reference in file 2";"TO00193412"
"LO10015953:1981_117:3";"105";"Missing reference in file 1";"SBL0050659"
"LO10015953:1981_117:3";"105";"Missing reference in file 1";"MIL0216326"
"LO10015953:1981_117:3";"106";"Missing reference in file 2";"PUV0463171"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"SBL0669453"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"VEAE124056"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"RAV0075103"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"MIL0129081"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"RAV0027655"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"PUV0463079"
"LO10015953:1981_117:3";"106";"Missing reference in file 1";"SBL0653156"
"LO10015953:1981_117:3";"107";"Missing reference in file 2";"MIL0118332"
"LO10015953:1981_117:3";"107";"Missing reference in file 1";"CFIE028075"
"LO10015953:1981_117:3";"107";"Missing reference in file 1";"MIL0118331"
"LO10015953:1981_117:3";"107";"Missing reference in file 1";"RMS2248285"
"LO10015953:1981_117:3";"107";"Missing reference in file 1";"UBOE063284"
"LO10015953:1981_117:3";"108";"Missing reference in file 2";"VEA0693300"
"LO10015953:1981_117:3";"108";"Missing reference in file 2";"TO00186601"
"LO10015953:1981_117:3";"108";"Missing reference in file 2";"CFI0503505"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"LO10016101"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"VEA0022090"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"LO11492157"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"PUV0527195"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"UFI0080919"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"FER0061311"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"UBO1481080"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"BRI0024618"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"VEA1008202"
"LO10015953:1981_117:3";"108";"Missing reference in file 1";"VEA0040243"
"LO10015953:1981_117:3";"109";"Missing reference in file 1";"VEAE009282"
"LO10015953:1981_117:3";"82";"Missing reference in file 1";"CFI0044834"
"LO10015953:1981_117:3";"83";"Missing reference in file 1";"FOG0172992"
"LO10015953:1981_117:3";"83";"Missing reference in file 1";"SBL0112521"
"LO10015953:1981_117:3";"83";"Missing reference in file 1";"BVE0648095"
"LO10015953:1981_117:3";"83";"Missing reference in file 1";"UFI0118780"
"LO10015953:1981_117:3";"83";"Missing reference in file 1";"MIL0564113"
"LO10015953:1981_117:3";"83";"Missing reference in file 1";"PUV0265918"
"LO10015953:1981_117:3";"84";"Missing reference in file 2";"IEI0308239"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"UFI0328859"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"PUV0328471"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"BVE0208313"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"UBO0066936"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"VEA0014333"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"MIL0057068"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"IEI0308235"
"LO10015953:1981_117:3";"84";"Missing reference in file 1";"RAV0192541"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"RAV0073120"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"CUB0642349"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"IEI0031783"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"LO10568367"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"NAP0103715"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"RML0023187"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"UFI0250066"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"TO0E034725"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"BVEE001366"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"BVEE013299"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"RMLE007858"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"MILE002788"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"CNCE006109"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"CERE044028"
"LO10015953:1981_117:3";"85";"Missing reference in file 1";"VEAE005012"
"LO10015953:1981_117:3";"86";"Missing reference in file 2";"VEAE141137"
"LO10015953:1981_117:3";"86";"Missing reference in file 2";"PUV0551377"
"LO10015953:1981_117:3";"86";"Missing reference in file 2";"NAP0272372"
"LO10015953:1981_117:3";"86";"Missing reference in file 2";"RMR0008553"
"LO10015953:1981_117:3";"86";"Missing reference in file 1";"MILE003512"
"LO10015953:1981_117:3";"86";"Missing reference in file 1";"VEAE124408"
"LO10015953:1981_117:3";"86";"Missing reference in file 1";"CFIE000238"
"LO10015953:1981_117:3";"86";"Missing reference in file 1";"SIPE007852"
"LO10015953:1981_117:3";"86";"Missing reference in file 1";"BVEE061552"
"LO10015953:1981_117:3";"86";"Missing reference in file 1";"RMR0008531"
"LO10015953:1981_117:3";"87";"Missing reference in file 2";"RAV0105511"
"LO10015953:1981_117:3";"87";"Missing reference in file 2";"LO10020526"
"LO10015953:1981_117:3";"87";"Missing reference in file 2";"RMS2473380"
"LO10015953:1981_117:3";"87";"Missing reference in file 1";"CFIE000231"
"LO10015953:1981_117:3";"87";"Missing reference in file 1";"RAV0027419"
"LO10015953:1981_117:3";"87";"Missing reference in file 1";"RML0193488"
"LO10015953:1981_117:3";"87";"Missing reference in file 1";"RAV0028773"
"LO10015953:1981_117:3";"92";"Missing reference in file 2";"CERE044028"
"LO10015953:1981_117:3";"92";"Missing reference in file 1";"CFI0422751"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"BVEE064583"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"CFIE021478"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"MILE002778"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"BVEE005235"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"SBL0529183"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"UBOE024702"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"BVEE004428"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"RMLE000171"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"BVEE015037"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"FERE000037"
"LO10015953:1981_117:3";"93";"Missing reference in file 1";"PUVE012415"
"LO10015953:1981_117:3";"94";"Missing reference in file 2";"RMR0008554"
"LO10015953:1981_117:3";"94";"Missing reference in file 2";"NAP0272373"
"LO10015953:1981_117:3";"94";"Missing reference in file 2";"PUV0551381"
"LO10015953:1981_117:3";"94";"Missing reference in file 2";"TO0E007646"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"VEAE002368"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"MILE010898"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"PUV0558138"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"RAV0218362"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"RMR0008531"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"UBO0074673"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"TO0E007643"
"LO10015953:1981_117:3";"94";"Missing reference in file 1";"BVE0307681"
"LO10015953:1981_117:3";"95";"Missing reference in file 2";"VEA1139979"
"LO10015953:1981_117:3";"95";"Missing reference in file 1";"BIAE000020"
"LO10015953:1981_117:3";"95";"Missing reference in file 1";"VEA1139980"
"LO10015953:1981_117:3";"96";"Missing reference in file 1";"MIL0029102"
"LO10015953:1981_117:3";"96";"Missing reference in file 1";"MIL0029102"
"LO10015953:1981_117:3";"96";"Missing reference in file 1";"RMS1144589"
"LO10015953:1981_117:3";"96";"Missing reference in file 1";"VEA0022426"
"LO10015953:1981_117:3";"96";"Missing reference in file 1";"TO01140888"
"LO10015953:1981_117:3";"96";"Missing reference in file 1";"TO00174334"
"LO10015953:1981_117:3";"97";"Missing reference in file 1";"TO00311142"
"LO10015953:1981_117:3";"97";"Missing reference in file 1";"UFI0080336"
"LO10015953:1981_117:3";"97";"Missing reference in file 1";"MIL0348161"
"LO10015953:1981_117:3";"98";"Missing reference in file 1";"CFI0289670"
"LO10015953:1981_117:3";"99";"Missing reference in file 1";"VIAE009205"
"LO10015953:1981_117:3";"99";"Missing reference in file 1";"RAVE070990"
"LO10015953:1981_117:3";"99";"Missing reference in file 1";"TO0E010086"
"LO10015953:1981_117:3";"99";"Missing reference in file 1";"BRI0024556"
"LO10015953:1981_117:3";"99";"Missing reference in file 1";"LO10402703"
"LO10015953:1981_117:3";"99";"Missing reference in file 1";"RAVE046351"
"LO10016101:2004_47:16";"377";"Missing reference in file 1";"BVE0433309"
"LO10016101:2004_47:16";"377";"Missing reference in file 1";"BVE0433313"
"LO10016101:2004_47:16";"377";"Missing reference in file 1";"UFI0300360"
"LO10016101:2004_47:16";"378";"Missing reference in file 2";"RMLE028769"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"UMC0978161"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"LUAE000973"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"BVEE006605"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"UMC0031985"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"TO00057184"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"CFI0012931"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"VEA0094123"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"PUV0107138"
"LO10016101:2004_47:16";"378";"Missing reference in file 1";"VEA0037027"
"LO10016101:2004_47:16";"379";"Missing reference in file 2";"VEA0099585"
"LO10016101:2004_47:16";"379";"Missing reference in file 1";"UBOE000087"
"LO10016101:2004_47:16";"379";"Missing reference in file 1";"NAP0402550"
"LO10016101:2004_47:16";"381";"Missing reference in file 2";"TSA1370606"
"LO10016101:2004_47:16";"381";"Missing reference in file 1";"TO00952418"
"LO10016101:2004_47:16";"381";"Missing reference in file 1";"UMC0981405"
"LO10016101:2004_47:16";"382";"Missing reference in file 1";"VEA0009009"
"LO10016101:2004_47:16";"382";"Missing reference in file 1";"CFI0038444"
"LO10016101:2004_47:16";"382";"Missing reference in file 1";"LO10825260"
"LO10016101:2004_47:16";"382";"Missing reference in file 1";"RML0076664"
"LO10016101:2004_47:16";"383";"Missing reference in file 2";"TO00776207"
"LO10016101:2004_47:16";"383";"Missing reference in file 2";"LO10785338"
"LO10016101:2004_47:16";"383";"Missing reference in file 2";"VEA1195677"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"UFI0027953"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"TO00197956"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"SBL0636825"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"RMS2617328"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"NAP0097788"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"LO10785330"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"VEA1195671"
"LO10016101:2004_47:16";"383";"Missing reference in file 1";"UFI0351577"
"LO10016101:2004_47:16";"384";"Missing reference in file 1";"TO00036947"
"LO10016101:2004_47:16";"384";"Missing reference in file 1";"LIAE001118"
"LO10016101:2004_47:16";"384";"Missing reference in file 1";"BVEE014350"
"LO10016101:2004_47:16";"384";"Missing reference in file 1";"PUVE000035"
"LO10016101:2004_47:16";"385";"Missing reference in file 1";"RML0054350"
"LO10016101:2004_47:16";"385";"Missing reference in file 1";"VEA0070629"
"LO10016101:2004_47:16";"385";"Missing reference in file 1";"SBL0684202"
"LO10016101:2004_47:16";"385";"Missing reference in file 1";"TSA0782011"
"LO10016101:2004_47:16";"385";"Missing reference in file 1";"VEA0039252"
"LO10016101:2004_47:16";"386";"Missing reference in file 2";"BVE0143651"
"LO10016101:2004_47:16";"386";"Missing reference in file 2";"BVE0143654"
"LO10016101:2004_47:16";"386";"Missing reference in file 1";"MIL0253735"
"LO10016101:2004_47:16";"386";"Missing reference in file 1";"BVE0023423"
"LO10016101:2004_47:16";"386";"Missing reference in file 1";"BVE0000592"
"LO10016101:2004_47:16";"387";"Missing reference in file 1";"BVE0204327"
"LO10016101:2004_47:16";"388";"Missing reference in file 2";"VIA0098936"
"LO10016101:2004_47:16";"388";"Missing reference in file 2";"VEA0129580"
"LO10016101:2004_47:16";"388";"Missing reference in file 2";"VEA0010926"
"LO10016101:2004_47:16";"388";"Missing reference in file 1";"VIA0098934"
"LO10016101:2004_47:16";"388";"Missing reference in file 1";"VEA0099876"
"LO10016101:2004_47:16";"388";"Missing reference in file 1";"SBL0596979"
"LO10016101:2004_47:16";"388";"Missing reference in file 1";"SBL0673113"
"LO10016101:2004_47:16";"388";"Missing reference in file 1";"FER0165591"
"LO10016101:2004_47:16";"389";"Missing reference in file 2";"VEA0010926"
"LO10016101:2004_47:16";"389";"Missing reference in file 1";"SBL0673113"
"LO10016101:2004_47:16";"389";"Missing reference in file 1";"TO01054046"
"LO10016101:2004_47:16";"389";"Missing reference in file 1";"VEA0048320"
"LO10016101:2004_47:16";"390";"Missing reference in file 1";"VEA0062598"
"LO10016101:2004_47:16";"391";"Missing reference in file 2";"LO10785338"
"LO10016101:2004_47:16";"391";"Missing reference in file 2";"VEA1195677"
"LO10016101:2004_47:16";"391";"Missing reference in file 1";"CFI0390308"
"LO10016101:2004_47:16";"391";"Missing reference in file 1";"MIL0552082"
"LO10016101:2004_47:16";"391";"Missing reference in file 1";"LO10785330"
"LO10016101:2004_47:16";"391";"Missing reference in file 1";"VEA1195671"
"LO10016101:2004_47:16";"391";"Missing reference in file 1";"RAV0073120"
"LO10016101:2004_47:16";"392";"Missing reference in file 2";"VEA0046724"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"VEA0046723"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"SBL0692773"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"LO10363610"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"PUV0351697"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"NAP0108569"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"NAP0242818"
"LO10016101:2004_47:16";"392";"Missing reference in file 1";"VEA0183784"
"LO10016101:2004_47:16";"393";"Missing reference in file 1";"CFI0293800"
"LO10016101:2004_47:16";"393";"Missing reference in file 1";"BRI0117722"
"LO10016101:2004_47:16";"393";"Missing reference in file 1";"MIL0090925"
"LO10016101:2004_47:16";"394";"Missing reference in file 1";"LO10363610"
"LO10016101:2004_47:16";"394";"Missing reference in file 1";"VEA0104577"
"LO10016101:2004_47:16";"394";"Missing reference in file 1";"BVE0039105"
"LO10016101:2004_47:16";"395";"Missing reference in file 2";"SBL0590392"
"LO10016101:2004_47:16";"395";"Missing reference in file 1";"PUV0570192"
"LO10016101:2004_47:16";"395";"Missing reference in file 1";"VEA0037123"
"LO10016101:2004_47:16";"396";"Missing reference in file 1";"BVEE006513"
"LO10016101:2004_47:16";"396";"Missing reference in file 1";"CFI0005733"
"LO10016101:2004_47:16";"396";"Missing reference in file 1";"RML0066232"
"LO10016101:2004_47:16";"396";"Missing reference in file 1";"CFI0340227"
"LO10016101:2004_47:16";"396";"Missing reference in file 1";"RML0054350"
"LO10016101:2004_47:16";"396";"Missing reference in file 1";"CFI0047466"
"LO10016101:2004_47:16";"397";"Missing reference in file 1";"MIL0221195"
"LO10016101:2004_47:16";"397";"Missing reference in file 1";"RMS2075413"
"LO10016101:2004_47:16";"398";"Missing reference in file 1";"BVE0176415"
"LO10016101:2004_47:16";"398";"Missing reference in file 1";"TO00772428"
"LO10015953:2010_175:2";"101";"Missing reference in file 1";"VEAE000032"
"LO10015953:2010_175:2";"105";"Missing reference in file 1";"LO10497611"
"LO10015953:2010_175:2";"105";"Missing reference in file 1";"BVE0212364"
"LO10015953:2010_175:2";"105";"Missing reference in file 1";"UFI0091449"
"LO10015953:2010_175:2";"105";"Missing reference in file 1";"NAP0098086"
"LO10015953:2010_175:2";"105";"Missing reference in file 1";"CFI0089216"
"LO10015953:2010_175:2";"105";"Missing reference in file 1";"MIL0224515"
"LO10015953:2010_175:2";"107";"Missing page in file 2";""
"LO10015953:2010_175:2";"108";"Missing reference in file 1";"VEA0095151"
"LO10015953:2010_175:2";"109";"Missing reference in file 2";"PUV0514369"
"LO10015953:2010_175:2";"109";"Missing reference in file 2";"RMR0016222"
"LO10015953:2010_175:2";"109";"Missing reference in file 2";"VEA0150687"
"LO10015953:2010_175:2";"109";"Missing reference in file 1";"SBL0471458"
"LO10015953:2010_175:2";"109";"Missing reference in file 1";"PUV0514385"
"LO10015953:2010_175:2";"109";"Missing reference in file 1";"MIL0329576"
"LO10015953:2010_175:2";"110";"Missing reference in file 2";"TO00183718"
"LO10015953:2010_175:2";"110";"Missing reference in file 2";"RAV0164473"
"LO10015953:2010_175:2";"110";"Missing reference in file 1";"BRI0024455"
"LO10015953:2010_175:2";"110";"Missing reference in file 1";"LO10403907"
"LO10015953:2010_175:2";"111";"Missing reference in file 2";"LO10016777"
"LO10015953:2010_175:2";"111";"Missing reference in file 2";"PUV0778872"
"LO10015953:2010_175:2";"111";"Missing reference in file 2";"VEA0163867"
